0x78ED2965165C72294aC4B7b80e6dE25C039693A8,141.998616496512570842,140.998616496511746822,139.998616496510922802
0x5FdD1F6ad0B33Cd593b905fDa6BD041ed5fFE5ED,45.980224465464873049,45.980224465464873049,45.980224465464873049
0x9594577dEDF7ac37AAb20C921480454C31D101D7,89.981091862784393312,89.981091862784393312,89.981091862784393312
0x3ea39705e36a97c0Bf9FA1122ABdd95d31434398,81.999996410077400483,81.999996410077400483,81.999996410077400483
0x91F1e01424620d74fDBaE06535940Ce38E778560,98.999998653728093316,98.999998653728093316,98.999998653728093316
0x37F9B507e07f6e5b84c80804401476347ca85945,112.999996763254038242,112.999996763254038242,112.999996763254038242
0x99d310710c62b10fD2Aa2C32685C88ae62E7c40c,116.99999992605377642,116.99999992605377642,116.99999992605377642
0x018F7e0bA08670cAA5D48fE9EA087E59fa16C927,87.999999983378504697,87.999999983378504697,87.999999983378504697
0x78Af9B26D175bCd223790A461513b67b71E97C5D,101.99999999992878542,101.99999999992878542,102.99999999992878542
0x2C7C509c2C60447037379f6E844cffEdd5f9b3a3,106.99999999988278438,107.99999999988278438,107.99999999988278438
0x78ED2965165C72294aC4B7b80e6dE25C039693A8,141.998616496512570842,140.998616496511746822,139.998616496510922802
0x5FdD1F6ad0B33Cd593b905fDa6BD041ed5fFE5ED,45.980224465464873049,45.980224465464873049,45.980224465464873049
0x9594577dEDF7ac37AAb20C921480454C31D101D7,89.981091862784393312,89.981091862784393312,89.981091862784393312
0x3ea39705e36a97c0Bf9FA1122ABdd95d31434398,81.999996410077400483,81.999996410077400483,81.999996410077400483
0x91F1e01424620d74fDBaE06535940Ce38E778560,98.999998653728093316,98.999998653728093316,98.999998653728093316
0x37F9B507e07f6e5b84c80804401476347ca85945,112.999996763254038242,112.999996763254038242,112.999996763254038242
0x99d310710c62b10fD2Aa2C32685C88ae62E7c40c,116.99999992605377642,116.99999992605377642,116.99999992605377642
0x018F7e0bA08670cAA5D48fE9EA087E59fa16C927,87.999999983378504697,87.999999983378504697,87.999999983378504697
0x78Af9B26D175bCd223790A461513b67b71E97C5D,101.99999999992878542,101.99999999992878542,102.99999999992878542
0x2C7C509c2C60447037379f6E844cffEdd5f9b3a3,106.99999999988278438,107.99999999988278438,107.99999999988278438
0x78ED2965165C72294aC4B7b80e6dE25C039693A8,141.998616496512570842,140.998616496511746822,139.998616496510922802,138.998616496510098782,137.998616496509274762
0x5FdD1F6ad0B33Cd593b905fDa6BD041ed5fFE5ED,45.980224465464873049,45.980224465464873049,45.980224465464873049,45.980224465464873049,45.980224465464873049
0x9594577dEDF7ac37AAb20C921480454C31D101D7,89.981091862784393312,89.981091862784393312,89.981091862784393312,89.981091862784393312,89.981091862784393312
0x3ea39705e36a97c0Bf9FA1122ABdd95d31434398,81.999996410077400483,81.999996410077400483,81.999996410077400483,81.999996410077400483,81.999996410077400483
0x91F1e01424620d74fDBaE06535940Ce38E778560,98.999998653728093316,98.999998653728093316,98.999998653728093316,98.999998653728093316,98.999998653728093316
0x37F9B507e07f6e5b84c80804401476347ca85945,112.999996763254038242,112.999996763254038242,112.999996763254038242,112.999996763254038242,112.999996763254038242
0x99d310710c62b10fD2Aa2C32685C88ae62E7c40c,116.99999992605377642,116.99999992605377642,116.99999992605377642,116.99999992605377642,116.99999992605377642
0x018F7e0bA08670cAA5D48fE9EA087E59fa16C927,87.999999983378504697,87.999999983378504697,87.999999983378504697,87.999999983378504697,87.999999983378504697
0x78Af9B26D175bCd223790A461513b67b71E97C5D,101.99999999992878542,101.99999999992878542,102.99999999992878542,102.99999999992878542,103.99999999992878542
0x2C7C509c2C60447037379f6E844cffEdd5f9b3a3,106.99999999988278438,107.99999999988278438,107.99999999988278438,108.99999999988278438,108.99999999988278438
